  0.10000000000000001        1.8406745220346358E-002
  0.30000000000000004        2.2756376188620680E-002
  0.50000000000000000        2.6107522549854892E-002
  0.70000000000000007        2.7863909318081040E-002
  0.90000000000000002        2.8242597998863275E-002
   1.1000000000000001        2.7554079922559233E-002
   1.3000000000000000        2.5686064055395391E-002
   1.5000000000000000        2.2467983115876507E-002
   1.7000000000000002        1.8315726707786504E-002
   1.9000000000000001        1.4031820199907489E-002
   2.1000000000000001        1.0029174026946256E-002
   2.3000000000000003        6.4276886114607605E-003
   2.5000000000000000        3.4779746876064280E-003
   2.7000000000000002        1.4192223733305452E-003
   2.9000000000000004        6.7239164707993406E-004
   3.1000000000000001        1.3791440000656924E-003
   3.3000000000000003        3.3528448877181293E-003
   3.5000000000000000        6.3001360240016700E-003
   3.7000000000000002        9.9052005157617539E-003
   3.9000000000000004        1.4001602484342587E-002
