  0.10000000000000001      -0.32593415419650723     
  0.30000000000000004      -0.32575842016360229     
  0.50000000000000000      -0.32525254786012164     
  0.70000000000000007      -0.32433088434957397     
  0.90000000000000002      -0.32291692948797490     
   1.1000000000000001      -0.32104626700660976     
   1.3000000000000000      -0.31891875107399098     
   1.5000000000000000      -0.31679937688943965     
   1.7000000000000002      -0.31496758000381159     
   1.9000000000000001      -0.31368543869740079     
   2.1000000000000001      -0.31332259386128797     
   2.3000000000000003      -0.31404370176105678     
   2.5000000000000000      -0.31559438265893830     
   2.7000000000000002      -0.31762606592195153     
   2.9000000000000004      -0.31981872635485131     
   3.1000000000000001      -0.32185988613288974     
   3.3000000000000003      -0.32350089653955011     
   3.5000000000000000      -0.32467188664632646     
   3.7000000000000002      -0.32540972694651671     
   3.9000000000000004      -0.32581777179487359     
