  0.10000000000000001        8.8541681572251225E-005
  0.30000000000000004        1.8126975189060863E-004
  0.50000000000000000        5.3778694638463456E-004
  0.70000000000000007        1.0143437691677790E-003
  0.90000000000000002        1.8687033414686194E-003
   1.1000000000000001        3.1508783196014228E-003
   1.3000000000000000        4.2615327319218098E-003
   1.5000000000000000        4.7195346744593339E-003
   1.7000000000000002        4.9578196240089656E-003
   1.9000000000000001        5.0293706431964163E-003
   2.1000000000000001        5.0370200907639941E-003
   2.3000000000000003        4.9988691400409783E-003
   2.5000000000000000        4.8821905953761397E-003
   2.7000000000000002        4.6596791778139345E-003
   2.9000000000000004        3.8435070158833479E-003
   3.1000000000000001        2.2407892088403989E-003
   3.3000000000000003        1.2788531613562983E-003
   3.5000000000000000        6.3650103778766117E-004
   3.7000000000000002        2.6857750258310235E-004
   3.9000000000000004        1.1092547100707697E-004
